,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,time_idx,is_weekend,month_sin,month_cos,dow_sin,dow_cos,store_freq,product_freq,store_product_freq,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
39022,611,125,0,73.03,15,1,78.16,0,116,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39023,349,80,0,41.28,10,0,49.29,0,124,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39024,1731,204,0,97.5,20,1,95.04,0,170,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39025,66,66,170,77.75,0,0,88.61,0,151,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39026,140,112,0,30.52,0,0,27.95,0,100,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39027,149,96,100,26.4,5,0,26.1,0,105,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39028,203,161,0,70.01,0,0,73.93,0,135,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39029,226,26,0,75.16,0,0,73.54,0,39,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39030,379,154,431,117.64,5,0,108.35,0,169,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39031,364,121,0,71.04,10,0,68.67,0,122,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39032,369,90,318,20.92,10,0,23.14,0,112,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39033,203,68,0,118.56,5,0,104.87,0,80,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39034,372,69,0,75.4,0,0,68.32,0,109,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39035,336,125,351,112.74,0,0,129.18,0,177,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39036,606,102,0,20.77,15,1,23.34,0,145,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39037,53,53,114,27.87,10,0,32.84,0,129,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39038,477,86,0,86.73,10,0,78.8,0,109,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39039,285,133,368,143.25,10,0,141.26,0,121,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39040,282,123,0,16.58,10,1,14.5,0,107,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
39041,777,124,0,64.83,0,0,55.58,0,127,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39042,181,153,162,88.82,15,1,100.18,0,145,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39043,818,156,0,27.17,5,0,25.95,0,151,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39044,195,146,0,25.64,10,1,30.38,0,172,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
39045,115,92,91,38.85,0,0,38.52,0,77,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
39046,493,157,609,18.19,0,0,20.72,0,133,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39047,311,76,203,126.22,0,0,133.87,0,123,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39048,131,112,167,63.5,5,0,55.12,0,150,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39049,187,92,0,40.5,0,0,39.57,0,93,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39050,458,82,0,136.92,5,0,118.8,0,127,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39051,367,79,0,97.51,10,0,86.91,0,86,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39052,630,47,0,66.41,0,0,78.59,0,71,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39053,266,47,0,86.46,5,0,80.07,0,71,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39054,832,83,0,101.96,0,0,122.59,0,110,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39055,119,86,0,93.5,5,0,104.08,0,90,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39056,392,76,340,117.32,15,1,106.29,0,96,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39057,154,40,0,117.68,10,0,142.24,0,66,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39058,73,73,157,61.31,5,0,53.09,0,132,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
39059,583,74,0,67.4,5,0,65.13,0,67,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39060,566,75,0,8.45,25,1,9.27,0,103,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39061,531,133,0,21.39,10,0,22.95,0,150,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39062,117,117,360,139.43,20,1,122.14,0,126,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39063,446,81,0,51.09,10,0,44.08,0,99,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39064,127,127,132,72.72,15,1,87.79,0,147,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39065,235,95,198,33.73,10,0,29.41,0,90,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39066,415,99,0,28.99,5,0,32.57,0,117,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39067,115,59,0,90.04,0,0,102.34,0,50,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39068,739,36,0,96.47,0,0,102.71,0,46,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39069,331,208,0,35.12,0,0,29.98,0,184,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39070,735,48,0,52.0,0,0,54.92,0,57,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39071,53,53,110,119.14,10,0,103.48,0,123,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39072,210,71,0,20.32,0,0,24.26,0,95,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
39073,166,52,0,165.14,0,0,183.09,0,70,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39074,268,73,258,104.94,0,0,122.55,0,97,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39075,256,75,282,131.94,0,0,149.76,0,107,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39076,277,118,0,94.6,25,1,104.88,0,184,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39077,147,22,0,124.26,5,0,134.05,0,21,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39078,87,87,91,54.11,10,0,57.88,0,96,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39079,103,37,0,112.31,5,0,132.79,0,47,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39080,250,124,0,12.67,10,1,13.4,0,150,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39081,128,57,0,37.34,10,0,39.4,0,95,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39082,173,80,98,25.95,15,1,23.16,0,83,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
39083,127,106,138,8.5,5,0,7.51,0,130,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39084,267,51,0,12.37,20,1,14.45,0,82,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39085,281,97,0,62.98,5,0,53.74,0,115,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39086,226,113,261,97.28,5,0,97.16,0,154,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39087,112,72,79,58.55,5,0,63.57,0,92,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39088,518,123,0,97.44,10,0,84.55,0,120,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39089,568,76,0,56.32,10,0,64.5,0,112,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39090,270,76,0,83.72,0,0,92.62,0,107,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39091,191,119,0,139.05,10,0,122.14,0,112,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39092,706,115,0,80.95,0,0,74.36,0,108,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39093,287,41,0,142.06,10,0,158.61,0,61,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39094,373,148,0,54.6,5,0,53.77,0,125,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39095,468,75,0,28.82,10,0,32.09,0,69,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
39096,179,107,141,32.66,20,1,37.9,0,120,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
39097,99,99,131,25.23,5,0,21.61,0,143,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2660,532,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39098,50,50,187,146.74,10,0,142.32,0,105,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2659,531,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39099,145,145,135,35.26,5,0,31.51,0,137,390,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,10638,2659,531,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
39100,99,67,0,69.89,5,0,78.22,0,103,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39101,203,173,155,72.27,5,0,83.16,0,145,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39102,1342,169,0,69.1,0,0,64.33,0,153,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39103,176,90,0,118.67,0,0,115.11,0,108,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39104,933,73,0,51.22,10,0,55.93,0,86,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39105,359,138,334,41.62,10,0,38.97,0,116,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39106,782,121,0,27.27,10,1,31.11,0,165,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39107,58,58,85,43.5,0,0,41.17,0,71,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39108,282,103,0,108.67,0,0,117.78,0,161,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39109,104,55,0,114.62,10,0,111.78,0,59,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39110,146,78,181,155.33,15,1,180.31,0,110,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39111,351,129,253,79.07,20,1,73.22,0,139,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39112,82,24,50,28.04,0,0,27.42,0,36,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39113,592,104,0,72.15,10,1,62.62,0,112,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39114,119,64,63,13.84,10,0,12.81,0,68,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39115,440,71,0,41.49,0,0,38.44,0,103,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39116,165,48,0,18.49,10,0,19.9,0,66,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39117,185,75,98,64.2,5,0,58.74,0,115,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39118,67,67,131,126.26,10,1,152.53,0,142,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39119,483,47,0,122.04,0,0,115.87,0,67,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39120,46,32,0,59.51,10,0,67.36,0,42,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39121,189,30,0,29.09,0,0,27.08,0,45,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
39122,486,115,0,83.68,10,0,71.21,0,125,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39123,269,154,0,44.83,5,0,51.84,0,134,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39124,1527,64,0,86.7,5,0,81.18,0,76,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39125,170,88,157,69.8,5,0,80.98,0,131,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39126,394,206,534,29.47,25,1,25.63,0,188,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
39127,153,72,100,28.75,0,0,27.28,0,116,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39128,481,103,0,68.2,10,0,62.57,0,145,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39129,200,164,147,97.01,10,0,88.83,0,144,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39130,225,154,0,107.61,10,1,117.86,0,175,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39131,243,101,0,57.35,20,1,50.31,0,92,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39132,279,36,0,17.26,5,0,20.43,0,43,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
39133,135,72,0,126.6,10,1,111.87,0,116,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39134,927,104,0,75.06,10,0,73.73,0,142,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39135,211,63,0,84.47,0,0,100.76,0,81,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39136,504,99,0,19.25,10,0,20.93,0,101,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
39137,114,52,0,23.08,5,0,25.32,0,57,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39138,1306,146,0,86.97,20,1,85.41,0,149,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2659,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39139,152,75,0,126.6,5,0,138.47,0,82,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39140,159,68,195,16.95,5,0,14.87,0,97,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
39141,653,52,0,50.46,5,0,44.78,0,67,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39142,190,64,0,91.74,0,0,103.29,0,102,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39143,662,72,0,26.15,0,0,24.98,0,121,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39144,49,49,0,19.86,10,0,19.23,0,73,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
39145,114,62,60,36.03,0,0,40.9,0,71,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
39146,336,190,0,17.9,20,1,16.12,0,190,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39147,235,70,0,110.16,5,0,120.18,0,96,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39148,186,45,0,40.04,10,0,45.8,0,44,391,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
